Numero de Picos,Tempo (s)
2349,237.3760
2350,237.4080
2350,237.4400
2350,237.4720
2351,237.5040
2351,237.5360
2352,237.5680
2352,237.6000
2352,237.6320
2353,237.6640
2353,237.6960
2353,237.7280
2353,237.7600
2354,237.7920
2354,237.8240
2354,237.8560
2354,237.8880
2355,237.9200
2355,237.9520
2355,237.9840
2356,238.0160
2356,238.0480
2356,238.0800
2357,238.1120
2357,238.1440
2358,238.1760
2358,238.2080
2359,238.2400
2359,238.2720
2359,238.3040
2359,238.3360
2360,238.3680
2360,238.4000
2361,238.4320
2361,238.4640
2361,238.4960
2361,238.5280
2362,238.5600
2362,238.5920
2363,238.6240
2363,238.6560
2363,238.6880
2364,238.7200
2364,238.7520
2365,238.7840
2365,238.8160
2365,238.8480
2366,238.8800
2366,238.9120
2367,238.9440
2367,238.9760
2367,239.0080
2367,239.0400
2367,239.0720
2368,239.1040
2368,239.1360
2368,239.1680
2369,239.2000
2369,239.2320
2369,239.2640
2370,239.2960
2370,239.3280
2370,239.3600
2370,239.3920
2371,239.4240
2371,239.4560
2372,239.4880
2372,239.5200
2372,239.5520
2373,239.5840
2373,239.6160
2374,239.6480
2374,239.6800
2374,239.7120
2375,239.7440
2375,239.7760
2375,239.8080
2376,239.8400
2376,239.8720
2376,239.9040
2377,239.9360
2377,239.9680
2377,240.0000
2378,240.0320
2378,240.0640
2378,240.0960
2379,240.1280
2379,240.1600
2380,240.1920
2380,240.2240
2381,240.2560
2381,240.2880
2382,240.3200
2382,240.3520
2383,240.3840
2383,240.4160
2383,240.4480
2383,240.4800
2383,240.5120
2384,240.5440
2385,240.5760
2385,240.6080
2385,240.6400
2386,240.6720
2386,240.7040
2386,240.7360
2387,240.7680
2388,240.8000
2388,240.8320
2388,240.8640
2388,240.8960
2389,240.9280
2390,240.9600
2390,240.9920
2391,241.0240
2391,241.0560
2392,241.0880
2392,241.1200
2393,241.1520
2393,241.1840
2393,241.2160
2393,241.2480
2394,241.2800
2394,241.3120
2394,241.3440
2394,241.3760
2395,241.4080
2395,241.4400
2396,241.4720
2396,241.5040
2397,241.5360
2397,241.5680
2397,241.6000
2397,241.6320
2397,241.6640
2397,241.6960
2397,241.7280
2397,241.7600
2397,241.7920
2398,241.8240
2398,241.8560
2399,241.8880
2399,241.9200
2399,241.9520
2399,241.9840
2399,242.0160
2400,242.0480
2400,242.0800
2400,242.1120
2401,242.1440
2402,242.1760
2402,242.2080
2402,242.2400
2403,242.2720
2403,242.3040
2403,242.3360
2404,242.3680
2404,242.4000
2404,242.4320
2405,242.4640
2405,242.4960
2405,242.5280
2405,242.5600
2405,242.5920
2406,242.6240
2406,242.6560
2407,242.6880
2407,242.7200
2407,242.7520
2407,242.7840
2408,242.8160
2408,242.8480
2408,242.8800
2409,242.9120
2410,242.9440
2410,242.9760
2411,243.0080
2411,243.0400
2411,243.0720
2411,243.1040
2412,243.1360
2412,243.1680
2412,243.2000
2413,243.2320
2413,243.2640
2413,243.2960
2414,243.3280
2415,243.3600
2415,243.3920
2416,243.4240
2416,243.4560
2416,243.4880
2416,243.5200
2417,243.5520
2417,243.5840
2417,243.6160
2418,243.6480
2418,243.6800
2418,243.7120
2418,243.7440
2418,243.7760
2419,243.8080
2419,243.8400
2420,243.8720
2420,243.9040
2420,243.9360
2420,243.9680
2421,244.0000
2421,244.0320
2422,244.0640
2422,244.0960
2422,244.1280
2422,244.1600
2423,244.1920
2423,244.2240
2424,244.2560
2424,244.2880
2425,244.3200
2425,244.3520
2425,244.3840
2426,244.4160
2426,244.4480
2426,244.4800
2426,244.5120
2426,244.5440
2427,244.5760
2427,244.6080
2428,244.6400
2428,244.6720
2428,244.7040
2428,244.7360
2429,244.7680
2429,244.8000
2429,244.8320
2429,244.8640
2430,244.8960
2430,244.9280
2430,244.9600
2430,244.9920
2431,245.0240
2431,245.0560
2431,245.0880
2432,245.1200
2432,245.1520
2433,245.1840
2433,245.2160
2433,245.2480
2433,245.2800
2433,245.3120
2434,245.3440
2434,245.3760
2435,245.4080
2435,245.4400
2436,245.4720
2436,245.5040
2436,245.5360
2437,245.5680
2437,245.6000
2437,245.6320
2438,245.6640
2438,245.6960
2438,245.7280
2439,245.7600
2439,245.7920
2439,245.8240
2440,245.8560
2440,245.8880
2441,245.9200
2441,245.9520
2441,245.9840
2441,246.0160
2441,246.0480
2442,246.0800
2442,246.1120
2442,246.1440
2442,246.1760
2443,246.2080
2443,246.2400
2443,246.2720
2443,246.3040
2444,246.3360
2444,246.3680
2445,246.4000
2445,246.4320
2445,246.4640
2446,246.4960
2446,246.5280
2446,246.5600
2447,246.5920
2447,246.6240
2447,246.6560
2448,246.6880
2448,246.7200
2448,246.7520
2448,246.7840
2448,246.8160
2449,246.8480
2449,246.8800
2449,246.9120
2450,246.9440
2451,246.9760
2451,247.0080
2451,247.0400
2452,247.0720
2452,247.1040
2452,247.1360
2453,247.1680
2453,247.2000
2454,247.2320
2454,247.2640
2455,247.2960
2455,247.3280
2455,247.3600
2455,247.3920
2455,247.4240
2456,247.4560
2456,247.4880
2457,247.5200
2457,247.5520
2458,247.5840
2458,247.6160
2459,247.6480
2459,247.6800
2459,247.7120
2460,247.7440
2460,247.7760
2461,247.8080
2461,247.8400
2462,247.8720
2462,247.9040
2462,247.9360
2462,247.9680
2463,248.0000
2463,248.0320
2463,248.0640
2463,248.0960
2464,248.1280
2464,248.1600
2464,248.1920
2465,248.2240
2465,248.2560
2466,248.2880
2466,248.3200
2467,248.3520
2467,248.3840
2467,248.4160
2467,248.4480
2467,248.4800
2467,248.5120
2468,248.5440
2468,248.5760
2468,248.6080
2469,248.6400
2469,248.6720
2469,248.7040
2469,248.7360
2470,248.7680
2470,248.8000
2470,248.8320
2471,248.8640
2471,248.8960
2471,248.9280
2471,248.9600
2471,248.9920
2472,249.0240
2472,249.0560
2472,249.0880
2472,249.1200
2473,249.1520
2473,249.1840
2473,249.2160
2473,249.2480
2474,249.2800
2474,249.3120
2475,249.3440
2475,249.3760
2476,249.4080
2476,249.4400
2476,249.4720
2477,249.5040
2477,249.5360
2478,249.5680
2478,249.6000
2478,249.6320
2478,249.6640
2479,249.6960
2479,249.7280
2480,249.7600
2480,249.7920
2481,249.8240
2481,249.8560
2482,249.8880
2482,249.9200
2482,249.9520
2482,249.9840
2483,250.0160
2483,250.0480
2484,250.0800
2484,250.1120
2484,250.1440
2484,250.1760
2484,250.2080
2485,250.2400
2485,250.2720
2485,250.3040
2485,250.3360
2485,250.3680
2485,250.4000
2486,250.4320
2487,250.4640
2487,250.4960
2487,250.5280
2487,250.5600
2488,250.5920
2488,250.6240
2488,250.6560
2488,250.6880
2489,250.7200
2489,250.7520
2490,250.7840
2490,250.8160
2491,250.8480
2491,250.8800
2491,250.9120
2492,250.9440
2493,250.9760
2493,251.0080
2493,251.0400
2494,251.0720
2494,251.1040
2494,251.1360
2495,251.1680
2495,251.2000
2496,251.2320
2496,251.2640
2496,251.2960
2496,251.3280
2496,251.3600
2497,251.3920
2497,251.4240
2497,251.4560
2497,251.4880
2497,251.5200
2498,251.5520
2498,251.5840
2498,251.6160
2498,251.6480
2498,251.6800
2498,251.7120
2499,251.7440
2499,251.7760
2499,251.8080
2499,251.8400
2500,251.8720
2500,251.9040
2501,251.9360
2501,251.9680
2501,252.0000
2502,252.0320
2502,252.0640
2502,252.0960
2503,252.1280
2504,252.1600
2504,252.1920
2504,252.2240
2505,252.2560
2505,252.2880
2506,252.3200
2506,252.3520
2506,252.3840
2507,252.4160
2508,252.4480
2508,252.4800
2508,252.5120
2509,252.5440
2509,252.5760
2509,252.6080
2509,252.6400
2510,252.6720
2510,252.7040
2511,252.7360
2511,252.7680
2512,252.8000
2512,252.8320
2512,252.8640
2513,252.8960
2513,252.9280
2513,252.9600
2514,252.9920
2514,253.0240
2515,253.0560
2515,253.0880
2515,253.1200
2515,253.1520
2515,253.1840
2516,253.2160
2516,253.2480
2516,253.2800
2516,253.3120
2516,253.3440
2517,253.3760
2517,253.4080
2518,253.4400
2518,253.4720
2518,253.5040
2519,253.5360
2519,253.5680
2519,253.6000
2519,253.6320
2519,253.6640
2520,253.6960
2521,253.7280
2521,253.7600
2521,253.7920
2522,253.8240
2522,253.8560
2523,253.8880
2523,253.9200
2523,253.9520
2524,253.9840
2525,254.0160
2525,254.0480
2525,254.0800
2526,254.1120
2526,254.1440
2526,254.1760
2526,254.2080
2526,254.2400
2527,254.2720
2527,254.3040
2528,254.3360
2528,254.3680
2528,254.4000
2528,254.4320
2529,254.4640
2529,254.4960
2530,254.5280
2530,254.5600
2531,254.5920
2531,254.6240
2531,254.6560
2532,254.6880
2532,254.7200
2533,254.7520
2533,254.7840
2533,254.8160
2534,254.8480
2534,254.8800
2534,254.9120
2534,254.9440
2534,254.9760
2534,255.0080
2534,255.0400
2534,255.0720
2535,255.1040
2535,255.1360
2535,255.1680
2536,255.2000
2536,255.2320
2537,255.2640
2537,255.2960
2537,255.3280
2537,255.3600
2538,255.3920
2538,255.4240
2539,255.4560
2539,255.4880
2539,255.5200
2539,255.5520
2539,255.5840
2539,255.6160
2540,255.6480
2540,255.6800
2541,255.7120
2541,255.7440
2541,255.7760
2542,255.8080
2542,255.8400
2542,255.8720
2543,255.9040
2543,255.9360
2543,255.9680
2544,256.0000
2544,256.0320
2545,256.0640
2545,256.0960
2546,256.1280
2546,256.1600
2546,256.1920
2547,256.2240
2547,256.2560
2547,256.2880
2547,256.3200
2548,256.3520
2548,256.3840
2548,256.4160
2549,256.4480
2549,256.4800
2550,256.5120
2550,256.5440
2550,256.5760
2550,256.6080
2550,256.6400
2551,256.6720
2551,256.7040
2551,256.7360
2551,256.7680
2552,256.8000
2552,256.8320
2552,256.8640
2552,256.8960
2553,256.9280
2553,256.9600
2553,256.9920
2554,257.0240
2554,257.0560
2554,257.0880
2554,257.1200
2555,257.1520
2555,257.1840
2555,257.2160
2556,257.2480
2556,257.2800
2557,257.3120
2557,257.3440
2557,257.3760
2558,257.4080
2559,257.4400
2559,257.4720
2559,257.5040
2559,257.5360
2559,257.5680
2560,257.6000
2560,257.6320
2560,257.6640
2560,257.6960
2561,257.7280
2561,257.7600
2561,257.7920
2561,257.8240
2562,257.8560
2562,257.8880
2563,257.9200
2563,257.9520
2563,257.9840
2564,258.0160
2564,258.0480
2564,258.0800
2564,258.1120
2564,258.1440
2565,258.1760
2565,258.2080
2565,258.2400
2566,258.2720
2566,258.3040
2566,258.3360
2567,258.3680
2567,258.4000
2567,258.4320
2568,258.4640
2568,258.4960
2568,258.5280
2568,258.5600
2569,258.5920
2569,258.6240
2569,258.6560
2570,258.6880
2570,258.7200
2570,258.7520
2570,258.7840
2571,258.8160
2571,258.8480
2571,258.8800
2571,258.9120
2572,258.9440
2572,258.9760
2573,259.0080
2574,259.0400
2574,259.0720
2574,259.1040
2574,259.1360
2575,259.1680
2575,259.2000
2575,259.2320
2576,259.2640
2576,259.2960
2576,259.3280
2576,259.3600
2577,259.3920
2577,259.4240
2577,259.4560
2577,259.4880
2578,259.5200
2578,259.5520
2578,259.5840
2578,259.6160
2579,259.6480
2579,259.6800
2579,259.7120
2579,259.7440
2579,259.7760
2580,259.8080
2581,259.8400
2581,259.8720
2582,259.9040
2582,259.9360
2582,259.9680
2582,260.0000
2583,260.0320
2583,260.0640
2583,260.0960
2584,260.1280
2584,260.1600
2585,260.1920
2585,260.2240
2585,260.2560
2585,260.2880
2586,260.3200
2586,260.3520
2586,260.3840
2587,260.4160
2587,260.4480
2587,260.4800
2587,260.5120
2588,260.5440
2588,260.5760
2588,260.6080
2589,260.6400
2589,260.6720
2590,260.7040
2590,260.7360
2590,260.7680
2590,260.8000
2591,260.8320
2591,260.8640
2592,260.8960
2592,260.9280
2592,260.9600
2592,260.9920
2593,261.0240
2593,261.0560
2594,261.0880
2594,261.1200
2595,261.1520
2595,261.1840
2596,261.2160
2596,261.2480
2597,261.2800
2597,261.3120
2597,261.3440
2597,261.3760
2598,261.4080
2598,261.4400
2598,261.4720
2599,261.5040
2599,261.5360
2600,261.5680
2600,261.6000
2600,261.6320
2601,261.6640
2601,261.6960
2601,261.7280
2601,261.7600
2602,261.7920
2602,261.8240
2602,261.8560
2603,261.8880
2603,261.9200
2604,261.9520
2604,261.9840
2604,262.0160
2604,262.0480
2605,262.0800
2605,262.1120
2605,262.1440
2606,262.1760
2606,262.2080
2606,262.2400
2607,262.2720
2607,262.3040
2607,262.3360
2607,262.3680
2607,262.4000
2607,262.4320
2607,262.4640
2608,262.4960
2608,262.5280
2608,262.5600
2609,262.5920
2609,262.6240
2609,262.6560
2610,262.6880
2610,262.7200
2610,262.7520
2610,262.7840
2610,262.8160
2610,262.8480
2611,262.8800
2611,262.9120
2611,262.9440
2612,262.9760
2612,263.0080
2613,263.0400
2613,263.0720
2614,263.1040
2614,263.1360
2615,263.1680
2615,263.2000
2616,263.2320
2616,263.2640
2616,263.2960
2616,263.3280
2617,263.3600
2617,263.3920
2617,263.4240
2617,263.4560
2618,263.4880
2618,263.5200
2618,263.5520
2618,263.5840
2619,263.6160
2619,263.6480
2620,263.6800
2620,263.7120
2620,263.7440
2620,263.7760
2621,263.8080
2621,263.8400
2621,263.8720
2621,263.9040
2622,263.9360
2623,263.9680
2623,264.0000
2623,264.0320
2624,264.0640
2624,264.0960
2625,264.1280
2625,264.1600
2625,264.1920
2625,264.2240
2625,264.2560
2626,264.2880
2626,264.3200
2626,264.3520
2627,264.3840
2627,264.4160
2628,264.4480
2628,264.4800
2629,264.5120
2629,264.5440
2629,264.5760
2629,264.6080
2629,264.6400
2630,264.6720
2630,264.7040
2630,264.7360
2631,264.7680
2631,264.8000
2631,264.8320
2631,264.8640
2632,264.8960
2632,264.9280
2632,264.9600
2632,264.9920
2633,265.0240
2633,265.0560
2633,265.0880
2634,265.1200
2635,265.1520
2635,265.1840
2635,265.2160
2635,265.2480
2635,265.2800
2635,265.3120
2636,265.3440
2636,265.3760
2636,265.4080
2636,265.4400
2636,265.4720
2636,265.5040
2637,265.5360
2637,265.5680
2637,265.6000
2637,265.6320
2638,265.6640
2638,265.6960
2638,265.7280
2639,265.7600
2639,265.7920
2640,265.8240
2640,265.8560
2640,265.8880
2640,265.9200
2641,265.9520
2641,265.9840
2641,266.0160
2642,266.0480
2642,266.0800
2642,266.1120
2643,266.1440
2643,266.1760
2643,266.2080
2643,266.2400
2644,266.2720
2644,266.3040
2645,266.3360
2645,266.3680
2645,266.4000
2645,266.4320
2645,266.4640
2645,266.4960
2645,266.5280
2645,266.5600
2645,266.5920
2646,266.6240
2646,266.6560
2646,266.6880
2646,266.7200
2647,266.7520
2647,266.7840
2648,266.8160
2648,266.8480
2649,266.8800
2649,266.9120
2649,266.9440
2649,266.9760
2650,267.0080
2650,267.0400
2651,267.0720
2651,267.1040
2651,267.1360
2652,267.1680
2652,267.2000
2652,267.2320
2652,267.2640
2652,267.2960
2653,267.3280
2653,267.3600
2653,267.3920
2653,267.4240
2654,267.4560
2654,267.4880
2654,267.5200
2654,267.5520
2655,267.5840
2655,267.6160
2655,267.6480
2655,267.6800
2655,267.7120
2656,267.7440
2656,267.7760
2657,267.8080
2657,267.8400
2658,267.8720
2658,267.9040
2658,267.9360
2658,267.9680
2658,268.0000
2658,268.0320
2659,268.0640
2659,268.0960
2659,268.1280
2660,268.1600
2660,268.1920
2661,268.2240
2661,268.2560
2662,268.2880
2662,268.3200
2663,268.3520
2663,268.3840
2664,268.4160
2664,268.4480
2664,268.4800
2665,268.5120
2665,268.5440
2666,268.5760
2666,268.6080
2667,268.6400
2667,268.6720
2667,268.7040
2668,268.7360
2668,268.7680
2668,268.8000
2669,268.8320
2669,268.8640
2670,268.8960
2670,268.9280
2670,268.9600
2671,268.9920
2671,269.0240
2671,269.0560
2671,269.0880
2671,269.1200
2672,269.1520
2672,269.1840
2672,269.2160
2672,269.2480
2673,269.2800
2673,269.3120
2673,269.3440
2673,269.3760
2674,269.4080
2674,269.4400
2675,269.4720
2675,269.5040
2676,269.5360
2676,269.5680
2676,269.6000
2676,269.6320
2677,269.6640
2677,269.6960
2677,269.7280
2678,269.7600
2678,269.7920
2679,269.8240
2679,269.8560
2679,269.8880
2679,269.9200
2680,269.9520
2680,269.9840
2681,270.0160
2681,270.0480
2681,270.0800
2682,270.1120
2682,270.1440
2682,270.1760
2682,270.2080
2683,270.2400
2683,270.2720
2684,270.3040
2684,270.3360
2685,270.3680
2685,270.4000
2686,270.4320
2686,270.4640
2687,270.4960
2688,270.5280
2688,270.5600
2688,270.5920
2689,270.6240
2690,270.6560
2690,270.6880
2690,270.7200
2691,270.7520
2691,270.7840
2691,270.8160
2691,270.8480
2692,270.8800
2692,270.9120
2692,270.9440
2692,270.9760
2693,271.0080
2693,271.0400
2694,271.0720
2694,271.1040
2694,271.1360
2694,271.1680
2695,271.2000
2695,271.2320
2695,271.2640
2695,271.2960
2695,271.3280
2696,271.3600
2696,271.3920
2696,271.4240
2697,271.4560
2697,271.4880
2697,271.5200
2697,271.5520
2697,271.5840
2698,271.6160
2698,271.6480
2698,271.6800
2699,271.7120
2699,271.7440
2700,271.7760
2700,271.8080
2700,271.8400
2701,271.8720
2701,271.9040
2702,271.9360
2702,271.9680
2702,272.0000
2702,272.0320
2703,272.0640
2704,272.0960
2704,272.1280
2704,272.1600
2705,272.1920
2706,272.2240
2706,272.2560
2706,272.2880
2706,272.3200
2706,272.3520
2706,272.3840
2707,272.4160
2708,272.4480
2708,272.4800
2709,272.5120
2709,272.5440
2709,272.5760
2709,272.6080
2710,272.6400
2710,272.6720
2710,272.7040
2710,272.7360
2710,272.7680
2710,272.8000
2710,272.8320
2711,272.8640
2711,272.8960
2711,272.9280
2711,272.9600
2711,272.9920
2711,273.0240
2711,273.0560
2711,273.0880
2712,273.1200
2712,273.1520
2712,273.1840
2712,273.2160
2712,273.2480
2713,273.2800
2713,273.3120
2713,273.3440
2713,273.3760
2714,273.4080
2714,273.4400
2715,273.4720
2715,273.5040
2715,273.5360
2716,273.5680
2716,273.6000
2717,273.6320
2717,273.6640
2717,273.6960
2718,273.7280
2718,273.7600
2719,273.7920
2719,273.8240
2719,273.8560
2719,273.8880
2719,273.9200
2719,273.9520
2719,273.9840
2720,274.0160
2720,274.0480
2720,274.0800
2721,274.1120
2721,274.1440
2721,274.1760
2721,274.2080
2722,274.2400
2722,274.2720
2723,274.3040
2723,274.3360
2723,274.3680
2724,274.4000
2724,274.4320
2725,274.4640
2725,274.4960
2725,274.5280
2726,274.5600
2726,274.5920
2727,274.6240
2727,274.6560
2728,274.6880
2728,274.7200
2728,274.7520
2729,274.7840
2730,274.8160
2730,274.8480
2731,274.8800
2731,274.9120
2732,274.9440
2732,274.9760
2732,275.0080
2732,275.0400
2733,275.0720
2733,275.1040
2733,275.1360
2734,275.1680
2734,275.2000
2734,275.2320
2734,275.2640
2735,275.2960
2735,275.3280
2736,275.3600
2736,275.3920
2737,275.4240
2737,275.4560
2737,275.4880
2737,275.5200
2737,275.5520
2738,275.5840
2738,275.6160
2738,275.6480
2739,275.6800
2739,275.7120
2739,275.7440
2740,275.7760
2740,275.8080
2740,275.8400
2741,275.8720
2741,275.9040
2742,275.9360
2742,275.9680
2742,276.0000
2742,276.0320
2743,276.0640
2743,276.0960
2743,276.1280
2744,276.1600
2744,276.1920
2744,276.2240
2744,276.2560
2744,276.2880
2745,276.3200
2745,276.3520
2745,276.3840
2745,276.4160
2746,276.4480
2746,276.4800
2746,276.5120
2747,276.5440
2747,276.5760
2747,276.6080
2747,276.6400
2748,276.6720
2748,276.7040
2749,276.7360
2749,276.7680
2750,276.8000
2750,276.8320
2750,276.8640
2751,276.8960
2751,276.9280
2751,276.9600
2751,276.9920
2752,277.0240
2752,277.0560
2752,277.0880
2753,277.1200
2753,277.1520
2753,277.1840
2753,277.2160
2753,277.2480
2753,277.2800
2754,277.3120
2754,277.3440
2754,277.3760
2754,277.4080
2755,277.4400
2755,277.4720
2756,277.5040
2756,277.5360
2757,277.5680
2757,277.6000
2757,277.6320
2757,277.6640
2758,277.6960
2758,277.7280
2758,277.7600
2759,277.7920
2759,277.8240
2759,277.8560
2759,277.8880
2760,277.9200
2760,277.9520
2760,277.9840
2761,278.0160
2761,278.0480
2761,278.0800
2762,278.1120
2762,278.1440
2762,278.1760
2763,278.2080
2763,278.2400
2763,278.2720
2764,278.3040
2764,278.3360
2764,278.3680
2764,278.4000
2764,278.4320
2765,278.4640
2765,278.4960
2765,278.5280
2766,278.5600
2766,278.5920
2767,278.6240
2767,278.6560
2767,278.6880
2768,278.7200
2768,278.7520
2769,278.7840
2769,278.8160
2770,278.8480
2770,278.8800
2770,278.9120
2770,278.9440
2770,278.9760
2770,279.0080
2771,279.0400
2771,279.0720
2772,279.1040
2772,279.1360
2772,279.1680
2772,279.2000
2772,279.2320
2773,279.2640
2773,279.2960
2774,279.3280
2774,279.3600
2774,279.3920
2775,279.4240
2775,279.4560
2775,279.4880
2776,279.5200
2776,279.5520
2776,279.5840
2777,279.6160
2777,279.6480
2777,279.6800
2777,279.7120
2778,279.7440
2778,279.7760
2778,279.8080
2779,279.8400
2779,279.8720
2779,279.9040
2779,279.9360
2780,279.9680
2780,280.0000
2781,280.0320
2781,280.0640
2781,280.0960
2781,280.1280
2782,280.1600
2782,280.1920
2782,280.2240
2783,280.2560
2783,280.2880
2784,280.3200
2784,280.3520
2784,280.3840
2785,280.4160
2785,280.4480
2785,280.4800
2785,280.5120
2785,280.5440
2786,280.5760
2786,280.6080
2787,280.6400
2787,280.6720
2788,280.7040
2788,280.7360
2789,280.7680
2789,280.8000
2789,280.8320
2790,280.8640
2790,280.8960
2790,280.9280
2790,280.9600
2790,280.9920
2791,281.0240
2791,281.0560
2792,281.0880
2792,281.1200
2792,281.1520
2792,281.1840
2793,281.2160
2793,281.2480
2793,281.2800
2794,281.3120
2794,281.3440
2794,281.3760
2794,281.4080
2794,281.4400
2795,281.4720
2795,281.5040
2795,281.5360
2795,281.5680
2795,281.6000
2796,281.6320
2796,281.6640
2796,281.6960
2796,281.7280
2797,281.7600
2797,281.7920
2797,281.8240
2797,281.8560
2797,281.8880
2797,281.9200
2798,281.9520
2798,281.9840
2798,282.0160
2799,282.0480
2799,282.0800
2799,282.1120
2800,282.1440
2800,282.1760
2800,282.2080
2800,282.2400
2801,282.2720
2801,282.3040
2801,282.3360
2802,282.3680
2802,282.4000
2802,282.4320
2802,282.4640
2802,282.4960
2802,282.5280
2803,282.5600
2803,282.5920
2803,282.6240
2804,282.6560
2804,282.6880
2804,282.7200
2804,282.7520
2805,282.7840
2805,282.8160
2805,282.8480
2805,282.8800
2806,282.9120
2806,282.9440
2806,282.9760
2807,283.0080
2807,283.0400
2807,283.0720
2807,283.1040
2807,283.1360
2807,283.1680
2807,283.2000
2808,283.2320
2808,283.2640
2808,283.2960
2808,283.3280
2809,283.3600
2809,283.3920
2810,283.4240
2810,283.4560
2810,283.4880
2811,283.5200
2812,283.5520
2812,283.5840
2812,283.6160
2813,283.6480
2813,283.6800
2813,283.7120
2813,283.7440
2813,283.7760
2814,283.8080
2814,283.8400
2815,283.8720
2815,283.9040
2815,283.9360
2815,283.9680
2816,284.0000
2816,284.0320
2816,284.0640
2817,284.0960
2817,284.1280
2817,284.1600
2818,284.1920
2818,284.2240
2818,284.2560
2818,284.2880
2818,284.3200
2819,284.3520
2819,284.3840
2820,284.4160
2820,284.4480
2821,284.4800
2821,284.5120
2821,284.5440
2822,284.5760
2822,284.6080
2823,284.6400
2823,284.6720
2823,284.7040
2823,284.7360
2823,284.7680
2823,284.8000
2824,284.8320
2824,284.8640
2824,284.8960
2824,284.9280
2824,284.9600
2824,284.9920
2825,285.0240
2825,285.0560
2825,285.0880
2825,285.1200
2825,285.1520
2826,285.1840
2826,285.2160
2827,285.2480
2827,285.2800
2828,285.3120
2829,285.3440
2829,285.3760
2830,285.4080
2830,285.4400
2830,285.4720
2831,285.5040
2831,285.5360
2831,285.5680
2832,285.6000
2832,285.6320
2832,285.6640
2832,285.6960
2833,285.7280
2833,285.7600
2834,285.7920
2834,285.8240
2834,285.8560
2834,285.8880
2835,285.9200
2835,285.9520
2836,285.9840
2836,286.0160
2836,286.0480
2836,286.0800
2837,286.1120
2837,286.1440
2838,286.1760
2838,286.2080
2838,286.2400
2839,286.2720
2839,286.3040
2839,286.3360
2839,286.3680
2840,286.4000
2840,286.4320
2840,286.4640
2841,286.4960
2841,286.5280
2842,286.5600
2842,286.5920
2842,286.6240
2842,286.6560
2842,286.6880
2843,286.7200
2843,286.7520
2843,286.7840
2844,286.8160
2844,286.8480
2844,286.8800
2844,286.9120
2845,286.9440
2845,286.9760
2846,287.0080
2846,287.0400
2847,287.0720
2847,287.1040
2847,287.1360
2848,287.1680
2848,287.2000
2849,287.2320
2849,287.2640
2849,287.2960
2850,287.3280
2851,287.3600
2851,287.3920
2851,287.4240
2852,287.4560
2852,287.4880
2852,287.5200
2853,287.5520
2853,287.5840
2853,287.6160
2853,287.6480
2854,287.6800
2854,287.7120
2854,287.7440
2854,287.7760
2854,287.8080
2855,287.8400
2855,287.8720
2855,287.9040
2855,287.9360
2856,287.9680
2856,288.0000
2856,288.0320
2856,288.0640
2857,288.0960
2858,288.1280
2858,288.1600
2858,288.1920
2858,288.2240
2859,288.2560
2860,288.2880
2860,288.3200
2860,288.3520
2861,288.3840
2861,288.4160
2862,288.4480
2862,288.4800
2862,288.5120
2862,288.5440
2863,288.5760
2863,288.6080
2863,288.6400
2863,288.6720
2864,288.7040
2864,288.7360
2864,288.7680
2865,288.8000
2865,288.8320
2865,288.8640
2866,288.8960
2866,288.9280
2866,288.9600
2866,288.9920
2866,289.0240
2867,289.0560
2867,289.0880
2867,289.1200
2868,289.1520
2869,289.1840
2869,289.2160
2869,289.2480
2869,289.2800
2870,289.3120
2870,289.3440
2871,289.3760
2871,289.4080
2871,289.4400
2872,289.4720
2872,289.5040
2872,289.5360
2872,289.5680
2872,289.6000
2873,289.6320
2873,289.6640
2873,289.6960
2874,289.7280
2874,289.7600
2874,289.7920
2874,289.8240
2874,289.8560
2875,289.8880
2875,289.9200
2875,289.9520
2875,289.9840
2876,290.0160
2877,290.0480
2877,290.0800
2878,290.1120
2878,290.1440
2878,290.1760
2878,290.2080
2879,290.2400
2879,290.2720
2879,290.3040
2879,290.3360
2879,290.3680
2880,290.4000
2880,290.4320
2881,290.4640
2881,290.4960
2881,290.5280
2882,290.5600
2882,290.5920
2882,290.6240
2883,290.6560
2883,290.6880
2883,290.7200
2884,290.7520
2885,290.7840
2885,290.8160
2885,290.8480
2885,290.8800
2885,290.9120
2885,290.9440
2886,290.9760
2886,291.0080
2886,291.0400
2887,291.0720
2887,291.1040
2888,291.1360
2888,291.1680
2889,291.2000
2889,291.2320
2890,291.2640
2890,291.2960
2890,291.3280
2890,291.3600
2891,291.3920
2891,291.4240
2891,291.4560
2891,291.4880
2892,291.5200
2892,291.5520
2892,291.5840
2893,291.6160
2893,291.6480
2894,291.6800
2894,291.7120
2894,291.7440
2894,291.7760
2895,291.8080
2895,291.8400
2896,291.8720
2896,291.9040
2896,291.9360
2896,291.9680
2896,292.0000
2896,292.0320
2897,292.0640
2897,292.0960
2897,292.1280
2897,292.1600
2898,292.1920
2898,292.2240
2899,292.2560
2900,292.2880
2900,292.3200
2900,292.3520
2901,292.3840
2901,292.4160
2902,292.4480
2903,292.4800
2903,292.5120
2904,292.5440
2904,292.5760
2904,292.6080
2905,292.6400
2905,292.6720
2906,292.7040
2906,292.7360
2907,292.7680
2908,292.8000
2908,292.8320
2909,292.8640
2909,292.8960
2909,292.9280
2910,292.9600
2910,292.9920
2911,293.0240
2911,293.0560
2912,293.0880
2912,293.1200
2912,293.1520
2912,293.1840
2912,293.2160
2912,293.2480
2913,293.2800
